ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45769518,13031,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,149486 km,6,Automatic,4x4,4-May,Left wheel,Silver,12
45792823,95450,-,VOLKSWAGEN,Golf,1996,Sedan,No,CNG,2,0 km,4,Manual,Front,4-May,Left wheel,Green,0
45776494,325360,-,MERCEDES-BENZ,Vaneo,2004,Universal,No,LPG,1.9,170000 km,4,Tiptronic,Front,4-May,Left wheel,Silver,4
45787317,2342675,-,TOYOTA,Camry Se,2018,Sedan,Yes,Petrol,2.5,25000 km,4,Tiptronic,Front,4-May,Left wheel,Blue,12
45813281,61835,639,VOLKSWAGEN,Jetta,2014,Universal,Yes,Diesel,2,113214 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45772050,26020.5,836,TOYOTA,Tacoma,2012,Sedan,Yes,Petrol,2.7,394069 km,4,Automatic,Rear,4-May,Left wheel,Black,12
45771040,13031,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,149486 km,6,Automatic,4x4,4-May,Left wheel,Silver,12
45788160,546638,-,HONDA,Cr-v,2002,Jeep,No,Petrol,2.4,260000 km,4,Automatic,4x4,4-May,Left wheel,Silver,6
45776729,819915.5,-,NISSAN,Patrol Y60,1990,Jeep,No,Diesel,2.8 Turbo,222222 km,4,Manual,Rear,4-May,Left wheel,Black,0
45646578,195216,917,AUDI,A7,2013,Hatchback,Yes,Petrol,3,301707 km,6,Automatic,4x4,4-May,Left wheel,Grey,0
45815974,29299,751,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,175827 km,4,Automatic,Front,4-May,Left wheel,Black,12
45773662,240783,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6,Automatic,Rear,4-May,Left wheel,Grey,12
45767823,1067214,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,115200 km,4,Automatic,Front,4-May,Left wheel,Silver,8
45810599,598679,642,CHEVROLET,Orlando,2012,Jeep,Yes,LPG,2,132036 km,4,Automatic,Front,4-May,Left wheel,White,4
45709646,449030,-,TOYOTA,RAV 4,2001,Jeep,No,Petrol,2,91000 km,4,Automatic,4x4,2-Mar,Right-hand drive,Silver,4
45808960,1885594,1172,FORD,Explorer,2011,Jeep,Yes,Petrol,3.5,129177 km,4,Automatic,Front,4-May,Left wheel,White,4
45816333,494555.5,893,HYUNDAI,I30,2008,Hatchback,No,Diesel,1.6,201000 km,4,Manual,Front,4-May,Left wheel,Black,8
45802892,1713161.5,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,185811 km,4,Automatic,Front,4-May,Left wheel,Black,4
45805683,182226.5,-,NISSAN,Altima,1998,Sedan,No,Petrol,2.4,358400 km,4,Manual,Front,4-May,Left wheel,Brown,2
45810372,126907,1872,PORSCHE,Cayenne,2018,Sedan,Yes,Petrol,3.6,28968 km,6,Automatic,4x4,4-May,Left wheel,White,12
45791663,153550,-,ALFA ROMEO,147,2001,Coupe,Yes,Petrol,1.8,240000 km,4,Manual,Front,2-Mar,Left wheel,Black,4
45816588,650761.5,-,SUZUKI,Grand Vitara,2008,Jeep,No,Petrol,1.6,98000 km,4,Automatic,4x4,2-Mar,Left wheel,Black,12
45813342,273319,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,122302 km,4,Automatic,Front,4-May,Left wheel,Black,0
45798451,520576,-,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,140000 km,4,Automatic,Front,4-May,Left wheel,Beige,6
45803832,1247614.5,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,120000 km,4,Automatic,Front,4-May,Left wheel,White,4
45156280,2993395,1885,PORSCHE,Panamera,2010,Hatchback,Yes,Petrol,4.8,196800 km,8,Tiptronic,4x4,4-May,Left wheel,White,8
45801000,898018.5,-,HYUNDAI,Veloster,2015,Hatchback,No,Petrol,1.6,17200 km,4,Tiptronic,Front,2-Mar,Left wheel,Red,10
44782223,1522718,-,TOYOTA,RAV 4 XLE Sport,2013,Jeep,No,Petrol,2.5,120000 km,4,Tiptronic,Front,4-May,Left wheel,White,0
45721264,1245,-,HONDA,FIT,2002,Hatchback,No,Petrol,1.5,0 km,4,Automatic,Front,4-May,Right-hand drive,Silver,4
45453314,507586.5,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,66000 km,4,Variator,Front,4-May,Right-hand drive,Silver,4
45761984,130144,-,TOYOTA,Sienta,2004,Sedan,No,Petrol,1.5,300000 km,4,Variator,Front,4-May,Right-hand drive,Beige,4
45783494,442514.5,-,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.8,230000 km,4,Variator,Front,4-May,Left wheel,Grey,6
45809193,233230,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,110467 km,4,Automatic,Front,4-May,Left wheel,White,4
41704944,793895,2148,MERCEDES-BENZ,CLS 550,2010,Sedan,Yes,Petrol,5.5,157000 km,4,Automatic,Front,4-May,Left wheel,Grey,10
45095136,390432,1111,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,64000 km,4,Variator,Front,4-May,Right-hand drive,Black,4
45612423,124.5,-,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.8,80000 km,4,Tiptronic,Front,4-May,Left wheel,Grey,6
45781861,637730.5,640,VOLKSWAGEN,Passat,2013,Sedan,Yes,Diesel,2.0 Turbo,179200 km,4,Tiptronic,Front,4-May,Left wheel,White,16
45768489,247298.5,1730,CHEVROLET,Avalanche,2011,Sedan,Yes,Petrol,5.3,246976 km,8,Automatic,Front,4-May,Left wheel,Black,12
45731459,1103651,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,179918 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45536422,1496697.5,779,TOYOTA,Avalon LIMITED,2013,Sedan,Yes,Hybrid,2.5,92200 km,4,Tiptronic,Front,4-May,Left wheel,Beige,12
45742092,1093234.5,730,KIA,Cerato K3,2016,Sedan,Yes,Diesel,1.6 Turbo,29000 km,4,Tiptronic,Front,4-May,Left wheel,Silver,8
45769229,22783.5,862,MAZDA,CX-7,2011,Sedan,Yes,Petrol,2.5,216550 km,4,Automatic,Front,4-May,Left wheel,Black,12
45788888,249000,-,JEEP,Grand Cherokee,1993,Jeep,No,Petrol,4,240000 km,6,Automatic,4x4,4-May,Left wheel,Green,5
45768507,1665893,1811,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246 km,8,Automatic,4x4,4-May,Left wheel,Grey,0
45506452,581000,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,50000 km,4,Tiptronic,Front,4-May,Left wheel,Grey,10
45809707,743804.5,473,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4,127842 km,4,Automatic,Front,4-May,Left wheel,White,4
45804644,2262497,831,HYUNDAI,Tucson,2017,Jeep,Yes,Petrol,1.6,40193 km,4,Automatic,Front,4-May,Left wheel,Black,4
45761379,429483.5,-,OPEL,Astra G,2003,Hatchback,No,Petrol,1.6,180000 km,4,Manual,Front,4-May,Left wheel,Silver,6
45799440,338391,-,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.3,115000 km,4,Automatic,Front,4-May,Right-hand drive,Silver,7
45758164,11703,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,220474 km,4,Automatic,Front,4-May,Left wheel,Grey,0
45813708,312370.5,640,VOLKSWAGEN,Passat,2013,Sedan,Yes,Diesel,2,132310 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45813166,143175,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,60762 km,4,Automatic,Front,4-May,Left wheel,White,12
45804525,915614.5,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,142264 km,4,Automatic,Front,4-May,Left wheel,White,4
45656681,120391.5,503,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,146403 km,4,Automatic,Front,4-May,Left wheel,White,0
45812738,195216,585,TOYOTA,Corolla,2013,Sedan,Yes,Petrol,1.8,227371 km,4,Automatic,Front,4-May,Left wheel,Silver,12
45754449,221236.5,-,VOLKSWAGEN,Passat,2002,Sedan,Yes,Petrol,2.8,175000 km,6,Manual,Front,4-May,Left wheel,Grey,6
45634846,39051.5,642,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2,203440 km,4,Automatic,Front,4-May,Left wheel,Black,12
45809446,701350,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,70000 km,4,Automatic,Front,4-May,Left wheel,Blue,4
45315594,754843.5,-,NISSAN,Rogue,2010,Jeep,Yes,Petrol,2.5,122000 km,4,Automatic,4x4,4-May,Left wheel,Silver,4
45789380,221236.5,-,MAZDA,MPV,2000,Minivan,No,Petrol,2.5,127000 km,4,Automatic,Front,4-May,Left wheel,Green,4
45770019,1770016.5,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,44995 km,4,Automatic,4x4,4-May,Left wheel,Black,0
45813976,644246,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,122324 km,4,Automatic,Front,4-May,Left wheel,Red,7
45636297,715833.5,-,BMW,530,2007,Sedan,Yes,Petrol,3,111111 km,6,Tiptronic,Rear,4-May,Left wheel,Grey,10
45794250,3032446.5,-,LEXUS,GS 350,2013,Sedan,Yes,Petrol,3.5,56000 km,6,Tiptronic,Rear,4-May,Left wheel,Black,12
45636962,35773,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,186048 km,4,Automatic,Front,4-May,Left wheel,Black,0
45797238,1199723.5,831,HYUNDAI,Elantra,2017,Sedan,Yes,Diesel,1.6,98000 km,4,Automatic,Front,4-May,Left wheel,White,4
45732617,351380.5,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2,573249 km,4,Automatic,Front,4-May,Left wheel,Black,4
32116317,2075,-,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,130000 km,4,Automatic,Rear,4-May,Right-hand drive,Sky blue,0
45803460,598679,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,169024 km,4,Automatic,Front,4-May,Left wheel,White,4
43247033,373500,1325,VOLKSWAGEN,Sharan,2011,Minivan,No,Petrol,1.4,126000 km,4,Automatic,Front,4-May,Right-hand drive,Silver,6
45769197,1275461,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179 km,6,Automatic,4x4,4-May,Left wheel,Black,12
45787509,937070,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,156666 km,4,Automatic,Front,4-May,Left wheel,Black,12
45760052,35773,259,CHEVROLET,Volt,2014,Jeep,Yes,Hybrid,1.4,133195 km,4,Automatic,Front,4-May,Left wheel,Black,0
45809244,309756,247,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.3,114950 km,4,Automatic,Front,4-May,Left wheel,Blue,4
45771034,55319.5,1091,FORD,Fusion,2016,Sedan,Yes,Petrol,2.5,154850 km,4,Automatic,Front,4-May,Left wheel,Black,12
45804881,2484397.5,879,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,1.6,13000 km,4,Automatic,Front,4-May,Left wheel,White,4
45765365,2043335.5,1342,TOYOTA,Tacoma,2017,Jeep,Yes,Petrol,2.7,94262 km,4,Automatic,Rear,4-May,Left wheel,White,12
45796914,2831254.5,1327,HYUNDAI,H1,2018,Universal,Yes,Diesel,2.5,27406 km,4,Automatic,Front,4-May,Left wheel,Yellow,4
45771073,16268,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,1600 km,4,Automatic,Rear,4-May,Left wheel,Black,12
45787608,318844.5,-,NISSAN,Tiida,2006,Sedan,Yes,CNG,1.8,200000 km,4,Variator,Front,4-May,Left wheel,Silver,2
45771597,924039,-,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6 Turbo,85500 km,4,Automatic,Front,4-May,Left wheel,Black,8
45769046,100845,1598,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3,175614 km,6,Automatic,Rear,4-May,Left wheel,Black,12
45638142,11703,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,0 km,4,Automatic,Front,4-May,Left wheel,Silver,0
45641194,16268,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,85944 km,4,Automatic,4x4,4-May,Left wheel,Black,0
45807457,1392574,765,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2,0 km,4,Automatic,Rear,4-May,Left wheel,Black,12
45730558,1625181.5,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,73000 km,4,Automatic,Front,4-May,Left wheel,White,4
45815469,676782,-,FORD,Transit,2008,Microbus,No,Diesel,2.2,180000 km,4,Manual,Front,4-May,Left wheel,White,2
45539130,735338.5,-,TOYOTA,Camry,2009,Sedan,Yes,Hybrid,2.4,92000 km,4,Tiptronic,Front,4-May,Left wheel,Sky blue,8
45659883,1796037,1514,LEXUS,GX 460,2011,Jeep,Yes,Petrol,4.6,160138 km,8,Automatic,4x4,4-May,Left wheel,White,0
45816131,19505,1058,HYUNDAI,Santa FE,2012,Jeep,Yes,Petrol,3.5,197923 km,6,Automatic,4x4,4-May,Left wheel,Red,12
44810053,845977.5,738,CHEVROLET,Cruze,2017,Sedan,No,Petrol,1.4 Turbo,42000 km,4,Tiptronic,Front,>5,Left wheel,Black,12
45764759,39051.5,1935,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,4.6,254805 km,8,Automatic,4x4,4-May,Left wheel,White,12
45804880,2069107,1077,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2,48000 km,4,Automatic,Front,4-May,Left wheel,White,4
45622835,364411.5,-,NISSAN,Elgrand,1998,Minivan,Yes,Diesel,3.2 Turbo,230000 km,4,Automatic,4x4,4-May,Right-hand drive,White,4
45813983,9130,1055,MERCEDES-BENZ,C 350,2013,Sedan,Yes,Petrol,3.5,159250 km,6,Automatic,Rear,4-May,Left wheel,Black,12
45803575,403463,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,582376 km,4,Automatic,Front,4-May,Left wheel,Orange,4
45787301,885029,-,MERCEDES-BENZ,CLS 500,2006,Sedan,Yes,Petrol,5,2000 km,8,Automatic,Rear,4-May,Left wheel,Grey,12
45804856,2119612.5,1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,40800 km,4,Automatic,Front,4-May,Left wheel,White,4
45802041,632501.5,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,117492 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45635110,107360.5,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,88795 km,4,Automatic,Front,4-May,Left wheel,Black,0
45797839,644246,1347,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,56769 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45793323,1158306.5,-,MERCEDES-BENZ,C 250,2014,Sedan,Yes,Petrol,1.8 Turbo,70000 km,4,Tiptronic,Rear,4-May,Left wheel,Beige,8
45766543,201731.5,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,136861 km,4,Automatic,Front,4-May,Left wheel,Blue,12
45782548,1236409.5,-,MERCEDES-BENZ,S 350,2005,Sedan,Yes,Petrol,3.5,263000 km,4,Automatic,Rear,4-May,Left wheel,Black,0
45797924,755632,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,95665 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45811155,22783.5,481,HYUNDAI,Sonata,2017,Sedan,Yes,Hybrid,2,107387 km,4,Automatic,Front,4-May,Left wheel,Silver,12
45749575,1245,-,NISSAN,Tiida,2006,Hatchback,No,Petrol,1.5,0 km,4,Automatic,Front,4-May,Right-hand drive,Red,4
44006324,1431625.5,779,TOYOTA,RAV 4 Le,2013,Jeep,No,Petrol,2.5,65350 km,4,Tiptronic,Front,4-May,Left wheel,White,12
45764287,260288,1522,OPEL,Zafira,2000,Goods wagon,No,Petrol,1.8,130000 km,4,Manual,Front,4-May,Left wheel,Silver,0
45793908,204346,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,183923 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45763993,195216,-,OPEL,Vectra b,2000,Hatchback,No,Diesel,2.0 Turbo,11111 km,4,Manual,Front,4-May,Left wheel,Red,2
45731752,1808404,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,97129 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45725280,325360,-,MERCEDES-BENZ,C 200,2001,Sedan,Yes,CNG,2,140000 km,4,Manual,Rear,4-May,Left wheel,Black,4
45115251,1171337.5,1079,TOYOTA,CHR,2018,Jeep,No,Petrol,2,24000 km,4,Automatic,Front,4-May,Left wheel,Grey,8
45786030,29050,-,OPEL,Astra,1992,Sedan,No,Petrol,1.1,0 km,4,Manual,Front,4-May,Left wheel,White,2
45812786,97608,-,MAZDA,323,1998,Hatchback,No,Petrol,1.5,300000 km,4,Manual,Front,4-May,Left wheel,Silver,2
45800731,780905.5,738,CHEVROLET,Cruze,2017,Hatchback,Yes,Petrol,1.4,29094 km,4,Automatic,Front,4-May,Left wheel,Grey,0
45813862,201731.5,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,148709 km,4,Automatic,Front,4-May,Left wheel,Red,12
45810175,546638,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6,Automatic,4x4,4-May,Left wheel,Silver,12
45342484,1548780,1055,MERCEDES-BENZ,E 350 ამგ,2013,Sedan,Yes,Petrol,3.5,156800 km,4,Tiptronic,4x4,4-May,Left wheel,Black,12
45751145,29299,1017,FORD,Escape,2017,Jeep,Yes,Petrol,2,251430 km,4,Automatic,Front,4-May,Left wheel,Blue,12
45504338,1626841.5,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,35000 km,4,Automatic,Front,4-May,Left wheel,Grey,10
45797233,1511679,880,HYUNDAI,Elantra,2018,Sedan,Yes,LPG,1.6,35643 km,4,Automatic,Front,4-May,Left wheel,White,4
45787913,351380.5,-,HONDA,Civic,2006,Hatchback,No,Petrol,1.8,250000 km,4,Manual,Front,4-May,Right-hand drive,Grey,4
45798480,325360,-,MERCEDES-BENZ,CLK 320,2000,Coupe,Yes,Petrol,3.2,255000 km,6,Tiptronic,Rear,2-Mar,Left wheel,Silver,4
45752253,527091.5,900,HONDA,Cr-v,2015,Jeep,Yes,Petrol,2.4,117158 km,4,Automatic,Front,4-May,Left wheel,White,12
45769910,338391,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,281659 km,4,Automatic,4x4,4-May,Left wheel,Blue,0
45548523,1926181,456,TOYOTA,Avalon,2015,Sedan,Yes,Hybrid,2.5,63645 km,4,Tiptronic,Front,4-May,Left wheel,White,12
45806590,1874140,798,MERCEDES-BENZ,ML 250,2015,Jeep,Yes,Diesel,2.1,197338 km,4,Automatic,4x4,4-May,Left wheel,White,12
37082532,4150,-,BMW,330,2007,Cabriolet,Yes,Petrol,3,1123 km,6,Tiptronic,4x4,2-Mar,Left wheel,Black,12
45814316,4164732.5,-,AUDI,A7 Prestige,2016,Sedan,Yes,Petrol,3.0 Turbo,35000 km,6,Automatic,4x4,4-May,Left wheel,Black,12
45751820,48804,639,MITSUBISHI,Colt Lancer,2014,Hatchback,Yes,Petrol,2,136634 km,4,Automatic,Front,4-May,Left wheel,Silver,12
45793536,507586.5,-,HYUNDAI,Elantra,2013,Coupe,No,Petrol,1.8,77000 km,6,Manual,Front,2-Mar,Left wheel,Beige,0
45776871,240783,988,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.5,140000 km,4,Variator,Front,4-May,Left wheel,Green,12
45815909,120391.5,1277,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2.4,45494 km,4,Automatic,Front,4-May,Left wheel,White,12
45767606,78103,442,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,1.8,47672 km,4,Automatic,Front,4-May,Left wheel,White,12
42866899,950101,-,NISSAN,Pathfinder,2010,Sedan,No,Petrol,4,109100 km,12,Automatic,4x4,4-May,Left wheel,Blue,12
45706976,468535,-,HONDA,FIT,2013,Sedan,No,Hybrid,1.3,145000 km,4,Automatic,Front,4-May,Right-hand drive,Silver,8
43353662,273319,-,BMW,318,1997,Sedan,No,LPG,1.8,270000 km,4,Manual,Rear,4-May,Left wheel,Green,2
45792706,598679,-,TOYOTA,Camry,2006,Sedan,Yes,Hybrid,2.4,188800 km,4,Variator,Front,4-May,Left wheel,Grey,8
45543235,1496697.5,1051,MITSUBISHI,Outlander,2016,Jeep,Yes,Petrol,2.4,39000 km,4,Variator,Front,4-May,Left wheel,Silver,12
45749598,1132286,-,TOYOTA,Camry SE,2014,Sedan,Yes,Petrol,2.5,52000 km,4,Tiptronic,Front,4-May,Left wheel,Black,12
45617361,898018.5,1091,SUBARU,Forester,2016,Jeep,No,Petrol,2.5,34000 km,4,Variator,4x4,4-May,Left wheel,White,7
45797343,325360,790,HYUNDAI,I30,2009,Hatchback,Yes,Petrol,1.6,140000 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45815372,325360,-,MERCEDES-BENZ,E 200,1998,Sedan,No,CNG,2,180003 km,4,Manual,Rear,4-May,Left wheel,Black,4
45757416,11703,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,220474 km,4,Automatic,Front,4-May,Left wheel,Grey,0
45654682,68309,1292,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3,59099 km,6,Automatic,4x4,4-May,Left wheel,White,0
45804791,1004217,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,124000 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45809396,1052647.5,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,34682 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45763292,71587.5,777,CHEVROLET,Malibu,2014,Sedan,Yes,Petrol,2.5,310061 km,4,Automatic,Front,4-May,Left wheel,Blue,12
45754843,13031,1399,ACURA,TL,2010,Sedan,Yes,Petrol,3.5,162453 km,6,Automatic,Front,4-May,Left wheel,Silver,12
45806345,715833.5,586,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,22400 km,4,Automatic,Front,4-May,Left wheel,White,8
45774174,19505,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,229904 km,6,Automatic,4x4,4-May,Left wheel,Black,12
45756945,1301481.5,639,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.0 Turbo,62000 km,4,Tiptronic,Front,4-May,Left wheel,White,12
45797127,195216,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Diesel,1.6,54279 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45809778,527880,645,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,135759 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45804848,1094438,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,120534 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45786770,559627.5,-,BMW,X5,2003,Jeep,Yes,LPG,3,189000 km,6,Tiptronic,4x4,4-May,Right-hand drive,Black,10
45730143,1062026.5,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,140000 km,4,Automatic,Front,4-May,Left wheel,White,4
45814808,266803.5,1211,MERCEDES-BENZ,C 300,2010,Sedan,Yes,Petrol,3,108517 km,6,Automatic,4x4,4-May,Left wheel,White,12
45813961,10416.5,1493,LEXUS,RX 350,2016,Jeep,Yes,Petrol,3.5,107030 km,6,Automatic,4x4,4-May,Left wheel,Grey,12
45764921,1652903.5,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8,Automatic,4x4,4-May,Left wheel,Black,0
45620554,546638,1793,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,5.5,325811 km,8,Automatic,4x4,4-May,Left wheel,Black,12
45524915,26020.5,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,24339 km,4,Automatic,Front,4-May,Left wheel,Blue,12
45808996,336025.5,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,130000 km,4,Automatic,Front,4-May,Left wheel,Black,4
45811316,514102,919,BMW,X5,2012,Jeep,Yes,Diesel,3,420794 km,6,Automatic,4x4,4-May,Left wheel,Black,12
45782212,767874.5,-,HYUNDAI,Sonata,2012,Sedan,No,Hybrid,2,280480 km,4,Automatic,Front,4-May,Left wheel,Silver,9
45624104,507586.5,574,HONDA,Insight,2010,Sedan,No,Hybrid,1.3,150000 km,4,Variator,Front,4-May,Left wheel,Black,12
42427923,1660,-,HONDA,FIT,2002,Hatchback,No,Petrol,1.3,135000 km,4,Variator,Front,4-May,Right-hand drive,Black,4
45796881,707741,862,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,237853 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45801349,219950,-,HONDA,Stream,2001,Universal,No,Petrol,2,111000 km,4,Automatic,Front,4-May,Right-hand drive,Black,6
45803109,396947.5,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,42000 km,4,Automatic,Front,4-May,Left wheel,Orange,4
45810274,1008533,765,CHEVROLET,Malibu,2015,Sedan,Yes,Diesel,2,60618 km,4,Automatic,Front,4-May,Left wheel,Black,4
45816654,780905.5,-,TOYOTA,Camry,2009,Sedan,Yes,Petrol,2.4,230400 km,4,Automatic,Front,4-May,Left wheel,Silver,12
45809770,81340,777,NISSAN,Altima,2014,Sedan,Yes,Petrol,2.5,127918 km,4,Automatic,Front,4-May,Left wheel,Red,12
45682514,715833.5,1051,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,77000 km,4,Tiptronic,Front,4-May,Left wheel,Silver,10
45732640,644495,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,280016 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45803334,468535,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,270874 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45235243,1002142,-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,118000 km,4,Automatic,Front,4-May,Left wheel,Sky blue,12
45732741,416494,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,362868 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45569356,780905.5,697,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,85000 km,4,Tiptronic,Front,4-May,Left wheel,Black,12
45757721,429483.5,308,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563 km,4,Automatic,Front,4-May,Left wheel,Red,0
45815351,22783.5,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,138211 km,6,Automatic,4x4,4-May,Left wheel,Black,12
45803322,383958,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,391625 km,4,Automatic,Front,4-May,Left wheel,Orange,4
45804868,2316654.5,930,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,38577 km,4,Automatic,Front,4-May,Left wheel,Black,4
45491644,1041193.5,-,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,132800 km,6,Tiptronic,Rear,4-May,Left wheel,Blue,12
45802275,774763.5,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,52686 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45658776,39051.5,1058,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,232357 km,6,Automatic,4x4,4-May,Left wheel,Black,12
